hh_13,hh_20,hh_27,hh_34,hh_41,hh_48,hh_55,hh_62,hh_69,h0_Th13,h0_Th20,h0_Th27,h0_Th34,h0_Th41,h0_Th48,h0_Th55,h0_Th62,h0_Th69,Energy_Loss
0.226683,0.159955,0.105386,0.0903846,0.0704334,0.0613473,0.0555637,0.0521691,0.0418645,0.206522,0.141085,0.118644,0.089909,0.0772196,0.0596102,0.0523464,0.052273,0.0501088,2860
0.228133,0.147111,0.107184,0.0913496,0.0765382,0.0617573,0.0598856,0.0473772,0.0478363,0.214702,0.142607,0.107881,0.0876218,0.0826403,0.0620316,0.0514334,0.0486581,0.0539456,2869.65
0.220169,0.137477,0.101503,0.08431,0.0776887,0.0669179,0.0578931,0.0463262,0.0472162,0.222615,0.141609,0.104443,0.0888783,0.071435,0.0551566,0.0596714,0.0521959,0.0487583,2879.3
0.223224,0.143747,0.106848,0.0851177,0.0695053,0.0636464,0.057586,0.0502978,0.0501621,0.198428,0.140202,0.11339,0.0823472,0.0709347,0.0589397,0.061839,0.0541361,0.04433,2888.95
0.223941,0.144676,0.11808,0.0903355,0.0729884,0.0625936,0.0568699,0.0532423,0.044761,0.198023,0.142179,0.0998361,0.0772329,0.0722841,0.0648614,0.0553414,0.0588772,0.0389152,2898.6
0.219337,0.148558,0.110351,0.0848143,0.0638727,0.0626826,0.0522657,0.0536326,0.0474934,0.216078,0.13785,0.105674,0.0868872,0.0700609,0.0635,0.0530042,0.0534677,0.0463278,2908.25
0.213166,0.146672,0.110445,0.0853535,0.0681656,0.0578957,0.0511024,0.0499645,0.0413949,0.211223,0.136656,0.107438,0.0914997,0.076691,0.0523806,0.0569347,0.050081,0.0510307,2917.9
0.210617,0.142793,0.094589,0.0868269,0.0739715,0.0607466,0.0598462,0.0552817,0.0431753,0.196461,0.13318,0.0987135,0.082338,0.073382,0.0632861,0.0573071,0.0559357,0.0489439,2927.55
0.212227,0.139724,0.0938502,0.0869099,0.067098,0.0616206,0.0590249,0.052162,0.0526175,0.210178,0.129437,0.0970048,0.0785668,0.0657001,0.0668977,0.0568706,0.0522358,0.047209,2937.2
0.206897,0.142939,0.109518,0.0869693,0.0669804,0.0596625,0.0541548,0.050069,0.0521454,0.197487,0.129291,0.109241,0.0830256,0.0686733,0.0658052,0.0560061,0.0552278,0.0478303,2946.85
0.209501,0.146842,0.105928,0.0864274,0.07045,0.0579996,0.0510598,0.048225,0.0441941,0.197671,0.130858,0.103435,0.0786246,0.069171,0.0639243,0.056237,0.0539805,0.0492992,2956.5
0.203169,0.130007,0.0992007,0.0822219,0.0707563,0.0562671,0.0591321,0.0471059,0.0470369,0.195594,0.130294,0.0968752,0.0749438,0.0721295,0.0605581,0.058175,0.0505982,0.0486671,2966.15
0.203125,0.133957,0.0930445,0.0724514,0.0746389,0.0593414,0.0560266,0.0407148,0.0469251,0.218438,0.115736,0.0941878,0.0825387,0.0712321,0.0539482,0.0571373,0.0455685,0.039957,2975.8
0.202053,0.141417,0.0976759,0.0781965,0.0722405,0.0562736,0.0498405,0.0437623,0.0460893,0.183965,0.110799,0.0939015,0.0804608,0.0665689,0.0551768,0.0542543,0.0458002,0.0441535,2985.45
0.198344,0.137848,0.0991807,0.0822892,0.0693466,0.0528336,0.0503476,0.0481679,0.0490827,0.190007,0.120311,0.10074,0.0801188,0.0735576,0.0551109,0.0554944,0.0457378,0.0460006,2995.1
0.198931,0.139263,0.0874658,0.0738857,0.0739746,0.0525118,0.0522316,0.0500466,0.0479035,0.180033,0.125901,0.10168,0.0793104,0.0670537,0.0555188,0.0551109,0.0450894,0.0420223,3004.75
0.194697,0.138452,0.094343,0.0720017,0.0601301,0.0538271,0.0586217,0.0409407,0.0428658,0.172942,0.120494,0.0975902,0.0854848,0.0642017,0.0570412,0.051957,0.0468742,0.0427723,3014.4
0.193458,0.130368,0.106268,0.0728815,0.0633941,0.0565306,0.0490867,0.0494766,0.0454738,0.183538,0.118924,0.0937727,0.0827366,0.0684639,0.059592,0.0501659,0.0462089,0.046153,3024.05
0.197186,0.135292,0.105093,0.0769334,0.0646258,0.0576518,0.0472556,0.0470559,0.0415894,0.188153,0.116282,0.0903304,0.0759545,0.0645767,0.0580726,0.0478727,0.0417174,0.0516584,3033.7
0.195259,0.137208,0.104764,0.0779309,0.0642157,0.0558992,0.0490711,0.0453344,0.0447029,0.192566,0.114717,0.0876419,0.0770031,0.0704056,0.0593183,0.0452839,0.0465633,0.0434821,3043.35
0.185924,0.137933,0.094797,0.0721411,0.0640077,0.0498656,0.0504837,0.0459351,0.0418211,0.177162,0.121363,0.0846058,0.0854524,0.0686521,0.0576291,0.0478296,0.0464536,0.0427917,3053
0.182905,0.130697,0.0929807,0.0683368,0.0580235,0.0503536,0.0498557,0.0428151,0.0391371,0.176893,0.119898,0.0914649,0.0830613,0.0638101,0.0578074,0.0474564,0.0479588,0.0457339,3062.65
0.180503,0.124087,0.103701,0.0699052,0.0632752,0.0540012,0.0563918,0.047123,0.0420076,0.17975,0.112759,0.0948893,0.0812588,0.062542,0.0522021,0.0463492,0.0456924,0.0449262,3072.3
0.181933,0.124005,0.0907183,0.0791738,0.0715314,0.0570272,0.0526464,0.0450145,0.0425214,0.162367,0.110957,0.0899264,0.0691077,0.062233,0.057252,0.0472496,0.0468931,0.036966,3081.95
0.192694,0.136878,0.0939822,0.0830484,0.0728714,0.0587422,0.0458089,0.0507036,0.0447051,0.176989,0.109951,0.0860122,0.0678738,0.0603121,0.0571368,0.0494398,0.0412469,0.0402027,3091.6
0.20164,0.135596,0.0977366,0.0781312,0.0708347,0.0591483,0.0497986,0.0535856,0.043846,0.178166,0.110895,0.0860777,0.0682303,0.0631308,0.0564747,0.0495831,0.0413052,0.0388134,3101.25
0.190315,0.12755,0.0965424,0.0770806,0.0581607,0.0600245,0.0455204,0.0476648,0.0484131,0.181843,0.103839,0.0882034,0.0750941,0.0644055,0.0517651,0.0483718,0.046687,0.0394405,3110.9
0.176647,0.138858,0.0868737,0.0791436,0.0584373,0.0573994,0.0475283,0.0401012,0.0457638,0.189612,0.106682,0.091036,0.0774069,0.0689591,0.0541401,0.0503853,0.0530434,0.0371217,3120.55
0.18064,0.134039,0.0934342,0.0818289,0.0642235,0.0564661,0.0534298,0.042684,0.0363685,0.181306,0.117536,0.0907765,0.0740713,0.0660463,0.0524792,0.0465062,0.0493364,0.0417483,3130.2
0.175017,0.121413,0.097678,0.0779398,0.0601603,0.0565146,0.0517988,0.0434759,0.0395795,0.167677,0.117663,0.0861968,0.0724298,0.0644114,0.0488884,0.0447152,0.0421315,0.0434753,3139.85
0.176671,0.121031,0.0870682,0.0733534,0.0587449,0.0536472,0.050338,0.0435068,0.0456079,0.163796,0.114643,0.0889675,0.0721473,0.0619677,0.0535087,0.0447943,0.0449651,0.0418482,3149.5
0.175801,0.121794,0.0847676,0.073002,0.0605996,0.0484358,0.0478324,0.0354894,0.0473306,0.168086,0.111625,0.0887348,0.0696277,0.0587502,0.0531393,0.0465133,0.0480521,0.0432652,3159.15
0.178071,0.114538,0.0936497,0.0694234,0.0610683,0.0481065,0.0470521,0.040859,0.038658,0.163723,0.107523,0.0959405,0.0714472,0.0555224,0.0520683,0.0493598,0.0477351,0.0466389,3168.8
0.174289,0.119237,0.0890653,0.0655213,0.054876,0.0498126,0.0443237,0.0392973,0.0377754,0.155618,0.103367,0.097358,0.0816516,0.0583938,0.0497268,0.049585,0.0455284,0.0421483,3178.45
0.173984,0.115868,0.0862299,0.0647297,0.0576852,0.0499018,0.0447878,0.0437748,0.0409328,0.162076,0.100199,0.0924134,0.0775821,0.058785,0.0494588,0.0444397,0.0460498,0.0417829,3188.1
0.172075,0.112072,0.0867365,0.0641023,0.0611809,0.0515089,0.0460949,0.0331715,0.0416992,0.163504,0.104629,0.079864,0.0702607,0.0548192,0.0532555,0.0410612,0.0420992,0.0424217,3197.75
0.167904,0.117076,0.0889747,0.0667122,0.0557296,0.0532092,0.0430774,0.0447263,0.0391252,0.157445,0.109387,0.0743553,0.0710199,0.0545964,0.0494937,0.0451582,0.0404849,0.0397604,3207.4
0.164704,0.117693,0.0828167,0.0700116,0.0610899,0.0555438,0.0465437,0.0433379,0.0383448,0.15802,0.106638,0.0826358,0.0710536,0.0582932,0.0457172,0.0461918,0.0386631,0.0444142,3217.05
0.1638,0.106639,0.0835349,0.0739358,0.0661648,0.0528861,0.0387022,0.035018,0.0372739,0.155254,0.102539,0.0829306,0.0749181,0.0499975,0.0503972,0.0430189,0.044242,0.0387272,3226.7
0.155907,0.106156,0.0821672,0.0648049,0.0598603,0.0501112,0.0380964,0.0383457,0.0344547,0.151783,0.107339,0.0865912,0.0687817,0.0532072,0.0477421,0.0430286,0.0420377,0.0391811,3236.35
0.164712,0.114282,0.0798286,0.0644275,0.0616807,0.0497774,0.0431312,0.0469237,0.0378693,0.147977,0.111479,0.0772827,0.0684165,0.0500599,0.0423618,0.0416798,0.0398659,0.0356608,3246
0.168981,0.111038,0.0783791,0.065281,0.0491445,0.0487316,0.0447461,0.0348887,0.0353721,0.175621,0.106617,0.0785969,0.0655779,0.0528282,0.0486789,0.0368731,0.0341476,0.0321098,3255.65
0.165198,0.104318,0.0757557,0.0642662,0.0526253,0.0450061,0.042824,0.0406396,0.0400293,0.16683,0.0998186,0.0782697,0.0646772,0.054929,0.0504422,0.0389939,0.038587,0.032569,3265.3
0.163709,0.110307,0.077013,0.0661499,0.0524248,0.0431772,0.0422925,0.0405901,0.0366604,0.15783,0.0966067,0.0777853,0.0578177,0.0626099,0.0482204,0.0442006,0.0367861,0.0398288,3274.95
0.161513,0.109601,0.0770353,0.0640396,0.0502027,0.0459053,0.0442498,0.0391228,0.0361272,0.14992,0.0968516,0.0833967,0.0606478,0.0600191,0.0446448,0.0417957,0.0385737,0.0360763,3284.6
0.161204,0.100764,0.0805809,0.0643962,0.0538055,0.048389,0.0401486,0.0429066,0.0335155,0.141497,0.100884,0.0782683,0.0639355,0.0533604,0.0452467,0.0389912,0.0409039,0.0374719,3294.25
0.157872,0.109365,0.0868949,0.0663696,0.0537734,0.0457875,0.0347259,0.0372436,0.0394906,0.149439,0.101134,0.0814477,0.0661434,0.0464089,0.0449295,0.044576,0.0435714,0.0419713,3303.9
0.149323,0.103021,0.0844643,0.0597419,0.0545761,0.0450234,0.0377863,0.036462,0.0336159,0.161375,0.0992753,0.0771141,0.0606344,0.0461054,0.0450594,0.0473898,0.0425576,0.037182,3313.55
0.150438,0.106585,0.0811128,0.0570045,0.0435819,0.041375,0.0414017,0.0370543,0.0400012,0.156218,0.102921,0.0872739,0.0638957,0.0527674,0.0447123,0.0426313,0.0404084,0.0377736,3323.2
0.158657,0.106047,0.0826439,0.05765,0.0545981,0.0415929,0.0413897,0.0398491,0.0365039,0.148888,0.106237,0.0841439,0.0623685,0.0567514,0.0428261,0.0347568,0.0403365,0.0373914,3332.85
0.146983,0.102919,0.0791537,0.065141,0.0517408,0.0449162,0.0399999,0.037109,0.033645,0.138076,0.0969651,0.0827379,0.0630574,0.0570875,0.042474,0.0304774,0.0361051,0.0346521,3342.5
0.139978,0.107083,0.0764186,0.0598097,0.048509,0.0457246,0.0401019,0.0381178,0.0372896,0.137096,0.0873767,0.0778481,0.0616185,0.0593441,0.0423938,0.0333291,0.0345235,0.0366232,3352.15
0.137153,0.106392,0.0715433,0.0552711,0.0478076,0.0429985,0.0410837,0.0386591,0.0378603,0.152445,0.0877026,0.0704089,0.0627359,0.0514677,0.0409899,0.0394333,0.0373379,0.0334062,3361.8
0.132608,0.0976829,0.0689713,0.0564066,0.0486163,0.0391888,0.0359383,0.0378024,0.0408925,0.137542,0.0900528,0.0673153,0.0577463,0.0437904,0.0422413,0.0433572,0.0373573,0.0372758,3371.45
0.133071,0.09425,0.0651007,0.0588016,0.0506887,0.0395988,0.0320496,0.0315889,0.037657,0.133106,0.0908565,0.0614915,0.0536645,0.0535309,0.044313,0.0406634,0.0323975,0.0340825,3381.1
0.131653,0.0970547,0.0708463,0.0601132,0.0510858,0.0424528,0.035921,0.0344113,0.0367821,0.14416,0.0908777,0.0616499,0.05692,0.0560692,0.0463167,0.0372007,0.0362238,0.0376744,3390.75
0.128228,0.100659,0.073277,0.0574664,0.0523539,0.0394799,0.0401349,0.0347567,0.0377869,0.140118,0.0910777,0.0672556,0.0551011,0.0532957,0.043953,0.0406278,0.0335465,0.0380664,3400.4
0.13204,0.0990784,0.0661125,0.0576733,0.0499549,0.0384114,0.0415534,0.0349369,0.0395233,0.133388,0.0915445,0.0719791,0.0562571,0.0522679,0.0420718,0.0385471,0.0371808,0.0326275,3410.05
0.133868,0.0916924,0.0615162,0.0570888,0.0463871,0.0400785,0.0366043,0.0343885,0.0334003,0.139053,0.0871744,0.0689779,0.0584503,0.0473841,0.0412016,0.0375838,0.0321279,0.0333774,3419.7
0.130305,0.0906329,0.070026,0.0563224,0.0414989,0.0411316,0.0326549,0.0372336,0.0401479,0.130881,0.0890532,0.070491,0.05703,0.0505462,0.0427929,0.0372972,0.0353101,0.0338358,3429.35
0.132836,0.0933611,0.0686809,0.0564627,0.0398465,0.0409765,0.0377025,0.0390761,0.0345768,0.130749,0.0919932,0.0594934,0.0520488,0.0458225,0.0437657,0.039671,0.0372054,0.0283882,3439
0.130918,0.0942839,0.062552,0.0566521,0.0411123,0.0400255,0.0412714,0.041367,0.0325841,0.140163,0.0860145,0.0600151,0.0494339,0.0435588,0.0390732,0.0385834,0.029238,0.0320015,3448.65
0.134258,0.0899547,0.0617659,0.0543817,0.0469012,0.0379996,0.0370174,0.041425,0.0326688,0.115854,0.0767658,0.0632418,0.0598996,0.0414252,0.0373617,0.0361124,0.0295239,0.0335816,3458.3
0.131541,0.0882298,0.0612037,0.0532371,0.0432211,0.0399245,0.0340754,0.0378163,0.0371178,0.132978,0.0787231,0.0610347,0.0632212,0.0452334,0.0431477,0.0361779,0.0290059,0.0270589,3467.95
0.127872,0.0869509,0.0613924,0.0533498,0.0431481,0.0375889,0.0278029,0.032071,0.0323606,0.133615,0.0800704,0.0595391,0.0603141,0.0505789,0.0376996,0.0366499,0.0334998,0.0320997,3477.6
0.133458,0.0846194,0.0636421,0.05106,0.0434104,0.0379739,0.0295969,0.0361622,0.0301537,0.124732,0.0814124,0.0618715,0.0588255,0.056849,0.0379021,0.0347704,0.0380187,0.0297982,3487.25
0.129113,0.0854741,0.0689347,0.0490274,0.0429578,0.0364858,0.0327457,0.0309807,0.0353975,0.132962,0.0871926,0.0601886,0.0561654,0.0499894,0.0414962,0.0298635,0.0317783,0.0328287,3496.9
0.128845,0.0874473,0.0638235,0.0486218,0.0445358,0.0334555,0.0415155,0.0310725,0.0312352,0.123077,0.0899272,0.0624628,0.0516497,0.0496589,0.039584,0.0330349,0.0307992,0.0323901,3506.55
0.13173,0.0846674,0.0636856,0.0545696,0.0485818,0.0357826,0.0388565,0.0331238,0.0268359,0.117271,0.0878552,0.0639666,0.0568817,0.044403,0.0380295,0.0381402,0.0371855,0.0273834,3516.2
0.123132,0.0876521,0.0609206,0.055799,0.0481244,0.0382416,0.0390883,0.0378286,0.0313451,0.113207,0.086492,0.0642485,0.0515425,0.0444432,0.0379167,0.0401501,0.0368049,0.0298769,3525.85
0.112358,0.0899214,0.0613594,0.0552243,0.0484844,0.0390346,0.0398187,0.0329714,0.0341593,0.128982,0.0825308,0.0654365,0.0498079,0.0443597,0.0402528,0.0381456,0.0341634,0.0310484,3535.5
0.106383,0.0906825,0.0662257,0.0513525,0.0437549,0.0383993,0.030439,0.0319793,0.0270384,0.126982,0.0758544,0.061594,0.0477825,0.0451652,0.0415014,0.0364823,0.0324639,0.0350923,3545.15
0.114547,0.0778576,0.063214,0.0476986,0.0424423,0.0381272,0.0285373,0.0335358,0.0301964,0.124053,0.0763843,0.0610199,0.0498003,0.04563,0.0399525,0.0373187,0.0324819,0.0384901,3554.8
0.11579,0.0810401,0.0558026,0.051177,0.044913,0.0373279,0.030517,0.0299141,0.0296267,0.115218,0.0798613,0.0602027,0.0514068,0.0411046,0.0386689,0.0322067,0.0284014,0.0364285,3564.45
0.112096,0.0802429,0.0575509,0.0497391,0.0403165,0.0343008,0.0352678,0.0284391,0.03489,0.114449,0.0758369,0.0577048,0.0468503,0.0382746,0.038114,0.0298173,0.0281339,0.0341731,3574.1
0.112137,0.0795543,0.0593821,0.0483001,0.0401772,0.0340449,0.0388079,0.0299202,0.03119,0.100391,0.07781,0.0578736,0.047266,0.0396911,0.0430058,0.0302289,0.0330419,0.0366664,3583.75
0.119654,0.078942,0.0609894,0.0495125,0.0390759,0.0339502,0.0369278,0.0332659,0.0284057,0.107697,0.0815073,0.0539376,0.0488193,0.0416645,0.0429881,0.0302956,0.0324844,0.033628,3593.4
0.118958,0.0872368,0.0621427,0.0514519,0.0425981,0.0340649,0.0357179,0.0264537,0.0272013,0.112286,0.0771124,0.0556701,0.0555045,0.0425232,0.041921,0.0316531,0.031456,0.0285056,3603.05
0.120096,0.087195,0.0612544,0.0476499,0.0457114,0.0343771,0.035034,0.0298414,0.0246922,0.112712,0.0738114,0.0549236,0.0504339,0.0425609,0.0377432,0.0315633,0.0309308,0.0331588,3612.7
0.113363,0.0822239,0.0558111,0.0457923,0.0449948,0.032661,0.0384273,0.0305935,0.0267263,0.111964,0.0756323,0.0549112,0.0508178,0.0394568,0.0391991,0.0310534,0.0282136,0.0265916,3622.35
0.113982,0.0796233,0.059269,0.0436739,0.0430951,0.0316945,0.0330499,0.0281095,0.0297299,0.111771,0.0755634,0.0609365,0.0527735,0.0342098,0.0393355,0.0321362,0.0307683,0.0284596,3632
0.111613,0.0853465,0.0563511,0.0456581,0.0423329,0.0304901,0.0324176,0.0329328,0.0259495,0.100852,0.0718378,0.05511,0.0447783,0.0346707,0.0345934,0.0338989,0.0265618,0.030464,3641.65
0.105093,0.0844144,0.0582302,0.0480006,0.0459466,0.0334575,0.0316799,0.029808,0.0282291,0.117501,0.0692976,0.0567433,0.0430441,0.0407977,0.0329812,0.0366211,0.0290168,0.0290774,3651.3
0.0924808,0.080239,0.0566974,0.0475334,0.0433321,0.0336787,0.0300412,0.0355236,0.0301312,0.115119,0.0701566,0.0586785,0.0467435,0.0457353,0.0329595,0.0371877,0.0279881,0.0352506,3660.95
0.099288,0.0841064,0.0546856,0.0426818,0.047365,0.0327488,0.0335549,0.0331358,0.0257318,0.111412,0.0735761,0.0552598,0.047214,0.0426026,0.0353103,0.0358212,0.0328439,0.030272,3670.6
0.10925,0.0933746,0.0558879,0.0423871,0.039025,0.0303219,0.0292324,0.0304648,0.0338543,0.113305,0.0700189,0.0551683,0.0474519,0.0415628,0.037133,0.0362956,0.0322689,0.0317992,3680.25
0.111773,0.0873501,0.0497949,0.049466,0.0375393,0.030049,0.0327553,0.0244202,0.0286136,0.106526,0.0635041,0.0512035,0.0457984,0.0460898,0.0334213,0.0360442,0.0296036,0.0256335,3689.9
0.107532,0.0697127,0.0534861,0.050214,0.0384727,0.033304,0.0284101,0.0244967,0.0273056,0.110478,0.0625321,0.0519357,0.0467021,0.0410625,0.0341024,0.0322309,0.0266054,0.0328502,3699.55
0.100459,0.0682077,0.0558923,0.0430039,0.0372609,0.0355853,0.0265727,0.0299737,0.0268972,0.107372,0.0665934,0.0531895,0.0501504,0.045092,0.0335943,0.0330346,0.031423,0.0348051,3709.2
0.104131,0.0617925,0.0535698,0.0400144,0.0377535,0.035728,0.0251322,0.0308749,0.0216064,0.101354,0.0673352,0.0529763,0.0424561,0.0372203,0.0322278,0.0374748,0.0291215,0.0271165,3718.85
0.105431,0.0649138,0.0514199,0.0424492,0.0369636,0.0319696,0.0295606,0.0286994,0.0229472,0.108228,0.0708469,0.0538624,0.0406803,0.0377037,0.0344162,0.038513,0.0323998,0.0277063,3728.5
0.10753,0.0667258,0.0542972,0.0454493,0.0367247,0.0275278,0.0330174,0.0286268,0.0305329,0.105726,0.0714401,0.0540578,0.0438543,0.0371615,0.0351051,0.0333607,0.0242517,0.0297725,3738.15
0.105589,0.0676345,0.054086,0.0432751,0.0416991,0.0298155,0.0322088,0.0248232,0.0313204,0.102904,0.0701395,0.0501043,0.0450978,0.0472433,0.0321242,0.0308147,0.0265779,0.0286081,3747.8
0.102751,0.0727924,0.0512194,0.0421131,0.0366636,0.0328262,0.0299364,0.0317224,0.0326391,0.0938857,0.0702933,0.0465387,0.0437179,0.0428348,0.0364592,0.0280853,0.0258359,0.0333588,3757.45
0.0997679,0.0733895,0.0608332,0.0412621,0.0377985,0.0340781,0.0311185,0.0311169,0.0327518,0.0943317,0.0698623,0.0475361,0.0430691,0.0369421,0.0349913,0.0272485,0.0274297,0.0273298,3767.1
0.0991938,0.0666805,0.0521383,0.042588,0.0425395,0.0340053,0.0325589,0.02672,0.0251874,0.0916571,0.0690391,0.0580717,0.0439371,0.036919,0.0321748,0.0308665,0.0255189,0.0283815,3776.75
0.104273,0.063719,0.0519516,0.0454515,0.042652,0.0326599,0.0362126,0.0251389,0.0255467,0.0882317,0.0745065,0.0549759,0.0437065,0.0400537,0.0342941,0.0318579,0.0255452,0.0284105,3786.4
0.10936,0.0698136,0.0531808,0.0430131,0.036681,0.0328766,0.0319732,0.027503,0.0252619,0.0921388,0.0781649,0.0531267,0.0469198,0.0424438,0.0333072,0.0319498,0.0258733,0.0277729,3796.05
0.101034,0.0743133,0.0533849,0.043076,0.0347813,0.0354371,0.0286307,0.0274705,0.0297388,0.0953564,0.0735886,0.0529135,0.0422579,0.0376498,0.0294045,0.0324347,0.0262897,0.025845,3805.7
0.0929573,0.0746406,0.0514768,0.0427877,0.0382069,0.0342074,0.0281237,0.0318514,0.0267584,0.108002,0.0689523,0.0493177,0.042035,0.031132,0.0325929,0.0311474,0.0293267,0.0241545,3815.35
0.0995564,0.0740161,0.047459,0.041868,0.0402917,0.0354296,0.0306996,0.0296162,0.0252959,0.096919,0.0670491,0.0486829,0.0405869,0.0360928,0.0273218,0.0298214,0.0294,0.0234616,3825
0.104516,0.0723635,0.0527653,0.0383546,0.033854,0.0359395,0.0290813,0.0251092,0.0243145,0.0873317,0.0692262,0.0462566,0.0485152,0.0363449,0.026902,0.0296546,0.0272972,0.0245324,3834.65
0.101291,0.0652463,0.0541913,0.041766,0.0369175,0.0359876,0.0278649,0.0310992,0.0247833,0.101514,0.0685562,0.0503367,0.0515397,0.0362387,0.0269948,0.0288176,0.0302068,0.0216169,3844.3
0.102178,0.070247,0.0571716,0.0462394,0.0378726,0.0336542,0.0290658,0.0234841,0.0241659,0.101566,0.0660681,0.0529247,0.0484408,0.0389458,0.0280469,0.0320996,0.0291505,0.0246318,3853.95
0.0946787,0.0683449,0.0554939,0.0443866,0.0361439,0.0344111,0.0307906,0.0243269,0.0240858,0.0962521,0.0646017,0.0480412,0.0442873,0.0341255,0.0318375,0.0299899,0.0291024,0.0244537,3863.6
0.0933815,0.0686501,0.0580905,0.0423861,0.0353162,0.0355267,0.0349812,0.0260398,0.0257502,0.0908023,0.0679793,0.0430908,0.0432915,0.0390587,0.0335806,0.0244555,0.0269479,0.02834,3873.25
0.0886659,0.0623074,0.0529109,0.0396115,0.0334495,0.0328863,0.034278,0.0236397,0.0240936,0.0944408,0.0678929,0.0400425,0.0455452,0.0336744,0.0286346,0.0256504,0.024544,0.0296507,3882.9
0.0933653,0.0648673,0.050759,0.0422464,0.0318549,0.0304381,0.0309763,0.0266266,0.0237003,0.104544,0.0625292,0.042394,0.0403478,0.028987,0.0312972,0.0296692,0.0256199,0.0240306,3892.55
0.0955,0.0667777,0.052066,0.0468196,0.0348435,0.0315452,0.0280169,0.0312263,0.0239356,0.0911665,0.0608192,0.0457511,0.046388,0.0367872,0.0343345,0.027691,0.0279487,0.028915,3902.2
0.0973121,0.0669753,0.0470318,0.0405305,0.0338131,0.0301819,0.0278828,0.0269615,0.0253654,0.0956226,0.0621075,0.0445722,0.040393,0.0332129,0.0332392,0.0250927,0.0292282,0.0235425,3911.85
0.0899538,0.0686835,0.0448602,0.0384809,0.033988,0.0320549,0.0283577,0.0271095,0.0257465,0.0896604,0.063988,0.0437328,0.0391868,0.0297575,0.0345189,0.0232443,0.0282623,0.0284672,3921.5
0.0910846,0.0652181,0.042791,0.0418134,0.0329803,0.0314361,0.0319235,0.026393,0.0206876,0.0932421,0.0664173,0.0463916,0.0373623,0.0352325,0.0299979,0.0226583,0.0296971,0.0253812,3931.15
0.0911655,0.0555475,0.0427786,0.0431412,0.0387533,0.0304154,0.0302125,0.0278579,0.0193644,0.0995211,0.0667716,0.0420785,0.0348122,0.0403832,0.0296278,0.0273224,0.0257786,0.0278868,3940.8
0.0873676,0.0554409,0.0426692,0.0368503,0.0344402,0.0285724,0.0345611,0.0285141,0.0224523,0.0981689,0.0642984,0.0434484,0.0373995,0.0346892,0.0307624,0.0281378,0.0252226,0.0266484,3950.45
0.0877349,0.0601436,0.0445657,0.0331313,0.032295,0.0309417,0.03376,0.027656,0.0218032,0.0873856,0.0663114,0.0441423,0.0421203,0.0369916,0.0297167,0.0248059,0.0223935,0.0206331,3960.1
0.0887694,0.0653214,0.0447519,0.0358169,0.0330864,0.0300704,0.0327675,0.0273695,0.0210973,0.0945087,0.0635687,0.0437393,0.046891,0.0403404,0.0271896,0.0252219,0.0224497,0.0223033,3969.75
0.0933473,0.0638746,0.0484396,0.0370411,0.0286261,0.0303662,0.0307593,0.0251775,0.0213866,0.0885383,0.0587223,0.0499846,0.0392567,0.033244,0.0303091,0.0282982,0.0238846,0.0242774,3979.4
0.0901012,0.0599138,0.0488495,0.0405583,0.0306281,0.0294964,0.028867,0.0237877,0.0201355,0.0858232,0.0591404,0.0460276,0.0404001,0.0283919,0.0338639,0.0281756,0.0206521,0.0242324,3989.05
0.0898492,0.0632643,0.0479148,0.0414654,0.0349228,0.026565,0.0276091,0.0240399,0.0261476,0.0952705,0.05814,0.0415545,0.0388254,0.0291352,0.0341636,0.025989,0.0255556,0.0290713,3998.7
0.0923516,0.0652298,0.0441526,0.0370746,0.0383126,0.0240899,0.0308196,0.0227459,0.0239517,0.102632,0.0533063,0.0438448,0.0380824,0.0364663,0.0328671,0.0257552,0.0254621,0.0203235,4008.35
0.0863038,0.0665416,0.0469269,0.0377252,0.0358595,0.0241868,0.0275615,0.0189617,0.0255633,0.0853332,0.0536543,0.0436911,0.0413295,0.0386116,0.0289936,0.0290809,0.0301226,0.021124,4018
0.0838231,0.0556517,0.039735,0.0424256,0.0329385,0.0286882,0.0278595,0.0228675,0.0285899,0.0885408,0.0564311,0.0442927,0.0348761,0.0398567,0.0305841,0.0269743,0.0271548,0.0230896,4027.65
0.0816227,0.0507953,0.0376423,0.0413411,0.0385586,0.0272277,0.0261411,0.0289201,0.0210986,0.0924026,0.059091,0.0399812,0.0365967,0.0389595,0.0308693,0.0226211,0.0251696,0.0213728,4037.3
0.0792831,0.056047,0.0414479,0.0336412,0.035097,0.0267442,0.0274115,0.0244155,0.0244185,0.0915296,0.0606177,0.0381665,0.0366037,0.0368432,0.0303816,0.0233608,0.0219981,0.0199729,4046.95
0.0799993,0.0574126,0.0451339,0.0335383,0.0348823,0.0298293,0.0276688,0.0211237,0.026701,0.0904729,0.0553927,0.0398577,0.0396751,0.0312906,0.0313668,0.0238572,0.025678,0.0253636,4056.6
0.0888863,0.059582,0.0466776,0.0387069,0.0341305,0.0294053,0.0299684,0.0252976,0.0239684,0.0782431,0.0486877,0.0388285,0.0407043,0.0317918,0.0321673,0.0255095,0.0281329,0.0256109,4066.25
0.086585,0.0628392,0.0444566,0.0387572,0.0334081,0.0281458,0.0245156,0.0267986,0.0215341,0.0734282,0.0533192,0.0418655,0.0420648,0.0345246,0.0320609,0.0269625,0.0195989,0.0259885,4075.9
