hh_Theta=13,hh_Theta=20,hh_Theta=27,hh_Theta=34,hh_Theta=41,hh_Theta=48,hh_Theta=55,hh_Theta=61,hh_Theta=70,h0_Theta=13,h0_Theta=20,h0_Theta=27,h0_Theta=34,h0_Theta=41,h0_Theta=48,h0_Theta=55,h0_Theta=62,h0_Theta=69,h0_Theta=76,EnergyLoss (meV),,
0.0787296,0.0446873,0.0292985,0.0263189,0.0268705,0.0215264,0.0191236,0.0127354,0.0167971,0.0661721,0.0461466,0.0401499,0.0284356,0.0214536,0.016387,0.0134093,0.0102181,0.0169937,0.0138004,4170.6,,
0.0795057,0.0402968,0.0302173,0.0277242,0.0243505,0.0244456,0.0209461,0.0167029,0.0177347,0.0659192,0.0430278,0.0388233,0.0264862,0.0236362,0.0225174,0.018969,0.0117551,0.0165804,0.0160888,4180.25,,
0.0734247,0.0463444,0.0315479,0.0257413,0.0238811,0.0213234,0.0210644,0.0178809,0.0183536,0.0683852,0.0476119,0.0349269,0.0289543,0.021384,0.0203416,0.0212255,0.0210999,0.0169798,0.0191773,4189.9,,
0.06799,0.0471982,0.0321427,0.0290189,0.0200765,0.0210198,0.0199731,0.0191547,0.016352,0.0597477,0.0523409,0.0310288,0.0301814,0.0230121,0.0219573,0.0176304,0.0154215,0.0175183,0.0176629,4199.55,,
0.0641535,0.0488067,0.0307942,0.0287388,0.0190913,0.0230457,0.020307,0.016193,0.0155212,0.0556969,0.049077,0.0354696,0.03056,0.0252722,0.018779,0.0163461,0.0131781,0.0158492,0.018667,4209.2,,
0.0651874,0.0540183,0.0336936,0.0228437,0.0233838,0.0210917,0.0188119,0.0163256,0.0165909,0.060806,0.0432856,0.0318828,0.0303542,0.0248867,0.0176132,0.0205499,0.0164027,0.0154207,0.0191648,4218.85,,
0.0687951,0.0519007,0.0340448,0.027314,0.0257076,0.0208583,0.0198101,0.014145,0.0190939,0.0597316,0.0469521,0.027994,0.0278338,0.0226189,0.0192087,0.0182395,0.0158013,0.0193806,0.0209103,4228.5,,
0.0650838,0.0426894,0.0356059,0.0270383,0.0253168,0.0216228,0.0184544,0.0154303,0.0182844,0.056377,0.0470324,0.0337366,0.0237798,0.0260092,0.0234978,0.0153655,0.0130668,0.0191721,0.0175672,4238.15,,
0.0698808,0.0488624,0.0323204,0.0295839,0.023732,0.0178802,0.0165248,0.0145033,0.0153084,0.0595266,0.045535,0.0374486,0.0255029,0.0237368,0.0225631,0.0184767,0.0132238,0.0154162,0.0167559,4247.8,,
0.0708218,0.050279,0.0342344,0.026091,0.0196533,0.0179309,0.0165414,0.0128916,0.0145068,0.0626443,0.0474088,0.0343627,0.0263633,0.0265627,0.0229362,0.016391,0.0156205,0.0159371,0.0185679,4257.45,,
0.0741815,0.0482981,0.0322955,0.0295941,0.0206075,0.0183694,0.0194869,0.0143898,0.0161346,0.0712012,0.0447284,0.0348201,0.0256822,0.0239531,0.0231479,0.0191157,0.0169182,0.0174401,0.0210103,4267.1,,
0.0674115,0.0471154,0.0295632,0.0314066,0.0203851,0.0195315,0.0213421,0.0134285,0.0196797,0.0607513,0.0406798,0.0350192,0.0281534,0.0257172,0.0212443,0.0245764,0.0123614,0.0183505,0.0198383,4276.75,,
0.0689575,0.0494077,0.0321189,0.0305403,0.0186501,0.0231077,0.0200164,0.0161428,0.0178,0.0525508,0.0429691,0.0334907,0.028003,0.0310845,0.0221445,0.0229539,0.0151129,0.0177803,0.0184997,4286.4,,
0.0714418,0.0463202,0.0287419,0.0246148,0.0223777,0.0183139,0.0203473,0.0176599,0.018111,0.0574524,0.0427677,0.0353516,0.0285267,0.0306867,0.0197469,0.019162,0.0147089,0.0179855,0.01794,4296.05,,
0.0629779,0.0476878,0.0287298,0.02305,0.0228272,0.0198931,0.0180643,0.0186736,0.0183883,0.056851,0.0391966,0.0358789,0.0306572,0.0259402,0.0207945,0.0188842,0.0179418,0.0175727,0.017866,4305.7,,
0.0603686,0.0453375,0.0294848,0.0270531,0.0217527,0.0219622,0.017303,0.0112131,0.0180149,0.0516816,0.0374497,0.0343849,0.0261632,0.0257301,0.0175428,0.0188544,0.0141323,0.0180825,0.0187979,4315.35,,
0.0729705,0.0433875,0.0269446,0.0260499,0.0231673,0.0221765,0.0188957,0.0152721,0.0155017,0.0484739,0.0403465,0.0350948,0.0269156,0.02466,0.0210721,0.0187555,0.0104372,0.0189474,0.0200836,4325,,
0.0757503,0.0460851,0.0292269,0.0242868,0.0240921,0.0203221,0.0209934,0.0145966,0.0141977,0.0484924,0.0466337,0.0347876,0.0258758,0.0239903,0.0214335,0.0184902,0.0127519,0.0190994,0.0193525,4334.65,,
0.0648883,0.0422455,0.02649,0.0237525,0.021994,0.0250086,0.0229851,0.011915,0.015861,0.0516152,0.0490963,0.0327084,0.0248547,0.0220619,0.0196301,0.0207462,0.012473,0.0187866,0.0142963,4344.3,,
0.066898,0.0397462,0.0276397,0.0226115,0.0202063,0.0219972,0.019831,0.0160034,0.016791,0.0548316,0.0496851,0.0339229,0.0264743,0.0232698,0.0202662,0.0204321,0.0137552,0.0178891,0.0125528,4353.95,,
0.0681291,0.0475382,0.0306926,0.0244248,0.0252605,0.0192185,0.0204796,0.0157305,0.0146519,0.056686,0.0459863,0.0370941,0.0268369,0.0230167,0.0208567,0.0152875,0.0137471,0.0171136,0.0176457,4363.6,,
0.0639386,0.0522485,0.0303247,0.0298953,0.0221817,0.0229502,0.0210627,0.016581,0.0148481,0.0547736,0.0422685,0.0334292,0.0240462,0.0227952,0.0200258,0.0149024,0.0170582,0.0199225,0.018139,4373.25,,
0.0663967,0.045777,0.0341879,0.0285715,0.0238473,0.0238102,0.0217355,0.0122281,0.0160653,0.0569263,0.0461456,0.035336,0.0225033,0.0265658,0.0205651,0.021547,0.0180205,0.0209579,0.0224682,4382.9,,
0.0725124,0.0477216,0.0353771,0.028074,0.020784,0.0181919,0.0209297,0.0152015,0.0183853,0.0548464,0.0407114,0.0343555,0.0249061,0.0242341,0.0204515,0.0286391,0.0154219,0.0175927,0.0197747,4392.55,,
0.0722239,0.044166,0.029843,0.0271196,0.0187578,0.0221653,0.0177003,0.0152458,0.0209981,0.0554318,0.0388174,0.0329543,0.0268023,0.0255981,0.0191992,0.0183388,0.0134157,0.016098,0.0175004,4402.2,,
0.0678213,0.0496202,0.0349474,0.0233626,0.020934,0.0265405,0.0200975,0.0159801,0.0198846,0.0520718,0.0403712,0.0295979,0.0284257,0.0220379,0.0174308,0.0170551,0.010633,0.0176388,0.0148983,4411.85,,
0.0635254,0.0482505,0.0338143,0.0212648,0.0249089,0.0205883,0.0192949,0.0145432,0.0167959,0.0547501,0.0410349,0.0283178,0.0266433,0.0205767,0.0196388,0.0160522,0.0141586,0.0180743,0.0143529,4421.5,,
0.0592567,0.0488579,0.0277452,0.0245392,0.0222156,0.0197634,0.0216002,0.0128767,0.0140273,0.0566099,0.0424399,0.0310127,0.0278955,0.0224554,0.0194332,0.0172945,0.0156966,0.0177391,0.015852,4431.15,,
0.0676344,0.0448904,0.0268294,0.0250783,0.019535,0.0195908,0.0197547,0.0127018,0.0136242,0.049783,0.0430452,0.0298317,0.0281694,0.0235281,0.0202069,0.0191902,0.011201,0.0186043,0.0184219,4440.8,,
0.0687714,0.0463394,0.0274661,0.0240211,0.0168335,0.0182669,0.0154905,0.0164467,0.0150956,0.0525491,0.0431841,0.0320455,0.0262666,0.0221813,0.0198748,0.0181036,0.0122694,0.0181476,0.0177735,4450.45,,
0.0661467,0.0440416,0.0273585,0.0266608,0.0224848,0.0164743,0.0179462,0.0193581,0.0172084,0.0589807,0.0399765,0.032717,0.0254225,0.0219933,0.0176453,0.0163387,0.0110425,0.017401,0.0147739,4460.1,,
0.0656815,0.045215,0.0263204,0.0292484,0.0197921,0.0168973,0.0194019,0.0202709,0.01801,0.0563491,0.0367454,0.0313731,0.0257694,0.0211686,0.0198338,0.0181252,0.00846962,0.0164451,0.016075,4469.75,,
0.0658339,0.0450948,0.0296759,0.0302943,0.0175344,0.017694,0.0180751,0.0151808,0.0161851,0.0496641,0.036509,0.0264636,0.0275003,0.0199023,0.0214673,0.0188512,0.012095,0.0139652,0.0159188,4479.4,,
0.0655157,0.0441924,0.0303112,0.0282985,0.0200409,0.0166177,0.0151892,0.0137407,0.0178849,0.0505927,0.0413429,0.0273533,0.0260721,0.0244048,0.0226504,0.0114833,0.0138114,0.0149293,0.0154151,4489.05,,
0.0719686,0.043025,0.0307949,0.031607,0.0208025,0.0220447,0.0147716,0.0117558,0.0208113,0.0553704,0.0453591,0.0256361,0.0251982,0.0275624,0.0173097,0.0154306,0.0174302,0.0148228,0.0142844,4498.7,,
0.070108,0.0420477,0.0286403,0.0218391,0.0241761,0.0242337,0.0164672,0.0157491,0.0178092,0.0586946,0.0413771,0.0304828,0.0267405,0.027059,0.0163167,0.0136745,0.0105564,0.0144764,0.015311,4508.35,,
0.0685952,0.0449206,0.0245515,0.0242679,0.0218858,0.0255172,0.0177158,0.0159236,0.0117553,0.0540055,0.0359891,0.0305492,0.0275873,0.0216601,0.020235,0.0135892,0.0113264,0.0176961,0.0154263,4518,,
0.0686346,0.0436993,0.0287499,0.030376,0.0207867,0.0206419,0.0187071,0.0160997,0.0139843,0.0493138,0.0326116,0.0264101,0.0300385,0.0218223,0.0190752,0.0196125,0.0109069,0.0175634,0.0144001,4527.65,,
0.0575524,0.0444122,0.0280795,0.0292276,0.0225528,0.0213124,0.0187583,0.0136046,0.0148343,0.0493158,0.0346507,0.0289913,0.0289652,0.023556,0.0172216,0.0202351,0.0141537,0.01574,0.0153279,4537.3,,
0.0607565,0.0428223,0.0255757,0.0235426,0.022841,0.0233003,0.0140125,0.0125118,0.0120881,0.0496299,0.041306,0.0326902,0.0297139,0.0218097,0.0174263,0.0207388,0.0137132,0.0160432,0.0135867,4546.95,,
0.0647535,0.0386075,0.0303884,0.0203126,0.0196083,0.0204466,0.0162806,0.0114859,0.0129151,0.0553218,0.0464783,0.0294423,0.0268924,0.0188805,0.0195348,0.0174566,0.0174136,0.016576,0.0179274,4556.6,,
0.0677846,0.0436314,0.0326282,0.0207451,0.0202093,0.0188089,0.0183874,0.010377,0.0136899,0.0597644,0.0496348,0.0310006,0.0236987,0.0232486,0.0173688,0.0122549,0.0156414,0.0167746,0.0172833,4566.25,,
0.0661703,0.0462844,0.0321101,0.0258706,0.0209379,0.0210427,0.0194226,0.0149181,0.0120976,0.0641237,0.042302,0.0333503,0.0251669,0.0251803,0.0164249,0.0174741,0.0135701,0.0165388,0.0150269,4575.9,,
0.058523,0.0478155,0.0305871,0.0234902,0.0215539,0.0215055,0.0214927,0.0139117,0.0129156,0.0610073,0.0370604,0.036314,0.0256266,0.020491,0.0206124,0.0146403,0.0143049,0.0169422,0.0122501,4585.55,,
0.0585612,0.0491899,0.0269465,0.0208324,0.0223956,0.0174574,0.017481,0.0110837,0.0155759,0.0536518,0.0362216,0.0401849,0.026474,0.0210668,0.0242888,0.01641,0.0125133,0.0172334,0.0172825,4595.2,,
0.0604175,0.0482683,0.026983,0.02682,0.020948,0.0210657,0.014635,0.0130897,0.0158768,0.0495881,0.0355859,0.0321135,0.0292394,0.021303,0.021224,0.0290647,0.0140583,0.0167152,0.0174254,4604.85,,
0.0600052,0.0420892,0.0247554,0.0232684,0.0211084,0.0216664,0.0135232,0.0167852,0.01495,0.0492348,0.0376931,0.0321258,0.0269329,0.0198471,0.0206832,0.019217,0.0109316,0.015253,0.0152226,4614.5,,
0.0582894,0.0396954,0.0238632,0.0232841,0.01698,0.0210742,0.0155018,0.0155524,0.0154305,0.052864,0.0404949,0.0323658,0.0246652,0.0217526,0.0190408,0.0161853,0.0168482,0.0150977,0.0135504,4624.15,,
0.05356,0.0392004,0.0238665,0.0296649,0.017495,0.026158,0.0151022,0.0156322,0.0146744,0.046487,0.0345322,0.0335217,0.0232516,0.0228252,0.0159399,0.0227395,0.0119172,0.0160301,0.0158159,4633.8,,
0.0605735,0.0435249,0.0259579,0.0292691,0.0233018,0.0226665,0.0154931,0.0154489,0.0128648,0.0475955,0.0325911,0.0320441,0.0238329,0.0227765,0.0191147,0.015029,0.0142666,0.0161081,0.015473,4643.45,,
0.063158,0.0395654,0.0282109,0.0289236,0.0225237,0.0223544,0.0194563,0.0153155,0.013223,0.0551763,0.0349837,0.0344869,0.0273158,0.022205,0.0215495,0.0128718,0.0157946,0.0158106,0.0132542,4653.1,,
0.0634703,0.0459421,0.0273417,0.0243703,0.0236369,0.0173939,0.0169797,0.0152147,0.0132439,0.0583402,0.03463,0.0313417,0.0283875,0.0192754,0.0214072,0.012667,0.0104846,0.0168127,0.0141548,4662.75,,
0.063896,0.0464086,0.0267932,0.0251521,0.025674,0.0184873,0.0138577,0.0165402,0.0102587,0.0550259,0.0370566,0.029648,0.025538,0.0228047,0.0194705,0.0131416,0.0143244,0.0164105,0.0159685,4672.4,,
0.0610842,0.0420023,0.0301278,0.0266204,0.0231622,0.0201487,0.0138376,0.0116077,0.0106874,0.0515325,0.0355157,0.0330368,0.0214271,0.0262323,0.020188,0.0162913,0.0120985,0.0146323,0.0134201,4682.05,,
0.0564066,0.038685,0.0266996,0.0227196,0.0196075,0.0195801,0.0184759,0.0116392,0.0130982,0.0485956,0.0308465,0.0297205,0.0233753,0.025662,0.015463,0.0131081,0.013972,0.0137253,0.0127902,4691.7,,
0.0618947,0.0413919,0.0271988,0.0219043,0.0193658,0.0217932,0.0180556,0.0151304,0.0147323,0.0522531,0.0271936,0.0329532,0.0267279,0.0216225,0.0163299,0.018991,0.0109022,0.0159653,0.0131355,4701.35,,
0.0678334,0.0389191,0.031154,0.0243047,0.0193138,0.0241494,0.0176384,0.0169274,0.0131912,0.0527372,0.0318232,0.0313427,0.0290341,0.0217781,0.0170513,0.0195814,0.0136301,0.0166743,0.0117542,4711,,
0.0681952,0.0413629,0.0276908,0.0263704,0.0229226,0.0236329,0.0174056,0.0150384,0.0135157,0.0488407,0.039927,0.0337128,0.0289231,0.0237719,0.018076,0.0184522,0.0157943,0.0154558,0.0134272,4720.65,,
0.0623165,0.0468286,0.0262523,0.0248803,0.0211404,0.0208992,0.0191071,0.0147654,0.0160535,0.0541447,0.0387142,0.0336323,0.0288951,0.022156,0.018452,0.018463,0.0170207,0.015147,0.0185279,4730.3,,
0.0578341,0.044687,0.0260368,0.0252592,0.0172097,0.020964,0.0182472,0.0117564,0.0155203,0.0554645,0.033756,0.0316479,0.0295528,0.0196624,0.0221055,0.0150332,0.0134953,0.0157745,0.0158886,4739.95,,
0.0532728,0.0399003,0.0298366,0.0265388,0.0185156,0.0218075,0.0170084,0.0159359,0.0107699,0.0530095,0.0314911,0.0304538,0.0270918,0.0238218,0.0234584,0.0164797,0.0083621,0.0162869,0.014669,4749.6,,
0.0581539,0.0418292,0.0291837,0.0244673,0.0173406,0.024286,0.0169655,0.011394,0.0120947,0.0576046,0.037716,0.0266099,0.025315,0.0227428,0.0189337,0.0182396,0.0172606,0.0158029,0.0178705,4759.25,,
0.0549922,0.0435502,0.0334523,0.021583,0.0216733,0.0194807,0.0188287,0.0126974,0.0136887,0.0517905,0.0409428,0.0306129,0.0239094,0.0207313,0.0171398,0.0147529,0.0123233,0.0148234,0.015399,4768.9,,
0.0520668,0.0465114,0.0326007,0.0238638,0.0193281,0.0214023,0.0180511,0.0143431,0.0139846,0.0460086,0.0381966,0.0265017,0.025514,0.0250573,0.0180951,0.0181636,0.0136477,0.0148497,0.0135797,4778.55,,
0.0602743,0.044179,0.0332436,0.0225703,0.0207034,0.019607,0.0200451,0.0141758,0.0128609,0.0481373,0.0362012,0.0267578,0.0257166,0.0254208,0.0186916,0.0187012,0.0124364,0.0168852,0.0132183,4788.2,,
0.0591623,0.0448138,0.0328805,0.02563,0.0221392,0.0172743,0.0199813,0.0126921,0.0145183,0.0526067,0.0345853,0.0321099,0.0240933,0.0231377,0.0178715,0.0197138,0.00911477,0.0160714,0.0165737,4797.85,,
0.0575139,0.0402148,0.0308759,0.0286924,0.0234808,0.018087,0.015792,0.0158485,0.0161994,0.0525857,0.0350917,0.0299984,0.0247573,0.0219837,0.0178311,0.0172226,0.015792,0.0154457,0.0142694,4807.5,,
0.0480634,0.0476365,0.0336994,0.0284857,0.0224761,0.0224417,0.0162464,0.0156171,0.0164462,0.0509837,0.0359819,0.0316732,0.0223692,0.0230951,0.0164115,0.0165661,0.0150594,0.0173865,0.0147157,4817.15,,
0.0504635,0.0433776,0.0323024,0.02583,0.0191746,0.0184127,0.0181403,0.015841,0.0151786,0.0490873,0.0389883,0.0308123,0.0217045,0.0194649,0.0193955,0.0195613,0.0142058,0.0167648,0.0161619,4826.8,,
0.0562829,0.0452684,0.0292089,0.0271445,0.0247685,0.0199445,0.021594,0.0193868,0.0134042,0.0506936,0.0403473,0.0320609,0.0241289,0.0203791,0.0190409,0.0207868,0.0148913,0.0146081,0.0164247,4836.45,,
0.0616216,0.0422198,0.0260653,0.0256518,0.0254689,0.0193484,0.0208087,0.0154158,0.0106277,0.0491027,0.0351264,0.0317718,0.0242071,0.0195599,0.018317,0.0122801,0.0149556,0.0146538,0.0149633,4846.1,,
0.0582194,0.0429527,0.0286519,0.0260821,0.0211449,0.017431,0.0176829,0.0148574,0.0141529,0.0488457,0.0362685,0.0295026,0.0211082,0.017873,0.0161504,0.00871147,0.0144346,0.0153385,0.0132243,4855.75,,
0.0553163,0.0460353,0.0288719,0.0224581,0.021995,0.0171287,0.0212382,0.0179624,0.0156046,0.0530763,0.0390303,0.0345972,0.0231485,0.0179701,0.0162885,0.0123415,0.0121477,0.0150147,0.0140761,4865.4,,
0.0596093,0.0414218,0.0267583,0.0227632,0.0240058,0.0171743,0.0174646,0.0138876,0.0146316,0.0487104,0.0399888,0.0305082,0.0258416,0.0209516,0.0171077,0.0137442,0.0104694,0.0135039,0.0157341,4875.05,,
0.0573253,0.0445328,0.0299049,0.0239306,0.0171402,0.0158112,0.0134179,0.00830394,0.0128598,0.0467032,0.0406355,0.0363163,0.0273582,0.0206878,0.0164539,0.0125507,0.0126688,0.0152967,0.0164603,4884.7,,
0.053723,0.0430316,0.0309353,0.0238272,0.0161117,0.0174811,0.0153063,0.0103341,0.0116469,0.0470816,0.0416611,0.0275402,0.0283225,0.0169172,0.0142633,0.0154552,0.00980478,0.0156259,0.0146791,4894.35,,
0.0586786,0.0407712,0.0252541,0.0225917,0.0184376,0.0177437,0.0171336,0.0132837,0.0148257,0.051213,0.0409298,0.0249452,0.0281607,0.0190409,0.015232,0.0167598,0.0130734,0.0152128,0.0142577,4904,,
0.0615405,0.0418061,0.0265131,0.028016,0.0191037,0.0204995,0.0157721,0.0137167,0.0170009,0.0595104,0.0390472,0.0283972,0.0301181,0.0211112,0.0166054,0.017289,0.0161699,0.015254,0.0141392,4913.65,,
0.0567925,0.0454071,0.0251651,0.0245522,0.0208268,0.0177233,0.0153087,0.0135975,0.0154235,0.0584422,0.0392571,0.0293334,0.0311045,0.0199984,0.0165506,0.0202063,0.018229,0.0145858,0.0136078,4923.3,,
0.0593284,0.0426188,0.0287187,0.0246781,0.0224431,0.0167482,0.0151488,0.0169148,0.0143544,0.0521868,0.0397839,0.0361434,0.0305462,0.0193568,0.0186757,0.0203409,0.0133685,0.0158736,0.0114851,4932.95,,
0.060474,0.0447481,0.0317512,0.0229283,0.0209322,0.0170745,0.0156234,0.0142031,0.015148,0.051406,0.0370386,0.0289731,0.0274308,0.0176207,0.0201438,0.0208492,0.0124193,0.0172595,0.0115649,4942.6,,
0.0628624,0.0449047,0.0292214,0.0213905,0.0204784,0.0163827,0.0137849,0.0129742,0.0156499,0.0492221,0.0349876,0.0266119,0.0254122,0.0193792,0.0208488,0.0122147,0.0166221,0.0160765,0.0133876,4952.25,,
0.0602961,0.0438068,0.0269629,0.0221255,0.0201711,0.0176578,0.0182687,0.0144704,0.0162489,0.0472399,0.037262,0.0289127,0.0246758,0.0214605,0.0191247,0.0156815,0.0129186,0.0145937,0.0141886,4961.9,,
0.0612494,0.0405787,0.0273577,0.0243222,0.017,0.0209213,0.0228207,0.0165782,0.0155558,0.045432,0.0383604,0.0317621,0.0295154,0.0183023,0.0151888,0.0171579,0.0131631,0.0140516,0.0154239,4971.55,,
0.0630675,0.0424236,0.0269969,0.022143,0.0190158,0.0176669,0.020556,0.017806,0.0162813,0.0503536,0.0345862,0.0356269,0.0307575,0.0198938,0.0198587,0.0146797,0.0122771,0.0162328,0.0181684,4981.2,,
0.0563906,0.0408774,0.0289357,0.0210268,0.0190509,0.0156335,0.0175578,0.015697,0.0164992,0.0527894,0.0364395,0.025806,0.0255042,0.0235362,0.0197594,0.0107303,0.013723,0.0154702,0.0157387,4990.85,,
0.0453028,0.0425916,0.0325497,0.0221702,0.0177436,0.0196183,0.0162357,0.0165937,0.0157477,0.0497329,0.0369129,0.0298818,0.0230577,0.0221847,0.0180188,0.0149183,0.014313,0.0148323,0.012023,5000.5,,
